Radio Frequency,Pulse Width,Azimuth,Amplitude,Angle Of Elevation,Emitter,,,,
5404.28496,279.8853987,0.281877607,41.70058209,1.756169727,-2,,,,
5410,113.2728714,2,9.068308278,1.643675877,0,,,,
5400.25271,115.3189836,2.041299544,2.102303277,1.363982571,0,,,,
5410,1034.04272,0.306494089,22.44561716,0,2,,,,
5410,1010.988303,0.366623965,18.07632516,0,1,,,,
5400,1039.42321,0.465533158,18.59560929,0.174789712,1,,,,
5406.91571,170.038771,1.854467013,7,2,0,,,,
5409.859752,1006.797766,0.189443925,13.88309351,0,2,,,,
5400,133.7844564,2,15.46316879,1.751237802,0,,,,
5410,1019.08636,0.458996017,17.37342277,0,1,,,,
5400,144.8580508,1.560612518,7,1.815040002,0,,,,
5400,143.539185,1.818137653,15.2782348,1.570909426,0,,,,
5409.793011,1026.964566,0.260058423,19.62335432,0,1,,,,
5400,1029.439052,0.182701322,16.5422056,0,2,,,,
5400,1029.623104,0.23628335,11.7386038,0,1,,,,
5400,104.5845115,1.873620277,7.995225973,1.821164313,0,,,,
5406.772624,137.6757325,2,18.08519104,1.63949493,0,,,,
5400,1032.213325,0.837829363,9.691005396,0.024364806,2,,,,
5407.662697,130.0307183,1.745020724,17.94209611,1.60851551,0,,,,
5409.552086,1037.347487,0.085593182,16.95745905,0.377300338,1,,,,
5401.252962,1014.187546,0.20182482,21.43908024,0,1,,,,
5400,1027.407161,0.230175355,25.64340365,0.48184524,1,,,,
5410,977.6814863,0.555496758,22.84047744,0,1,,,,
5400.032399,157.1710294,1.784221384,10.4038112,1.764293914,0,,,,
5400,141.8412459,1.318594281,10.90102848,1.810233466,0,,,,
5406.16815,552.7031625,0.44047639,39.01437666,0.135021969,-2,,,,
5408.854283,186.0857272,1.3800062,24.14120861,1.607304312,-2,,,,
5400,111.7206173,1.847550844,7,1.601357609,0,,,,
5408.451509,134.1421834,1.986591831,18.32774412,1.551940976,0,,,,
5410,1026.12698,0.367344532,15.79147266,0,1,,,,
5401.742737,120.9669435,1.756237178,7,1.509206957,0,,,,
5400,154.1411772,2,10.86600795,1.783474859,0,,,,
5410,1041.944346,0.420783528,10.54513971,0.19710761,1,,,,
5410,190.3790041,1.763642696,10.24703223,1.910198978,0,,,,
5409.225449,120.0791012,1.694859039,9.628585966,1.941461021,0,,,,
5410,116.2444362,1.952443189,7,1.805032733,0,,,,
5404.33945,172.2954527,1.435408203,14.36203938,1.410039595,0,,,,
5400,148.1736952,1.862397014,20.49633292,1.639003225,0,,,,
5401.224659,100,1.770470964,8.781273583,1.83043834,0,,,,
5400,143.1493848,1.699130035,13.38598684,1.61848655,0,,,,
5402.45617,139.3687657,1.683734558,22.2111945,1.862209757,0,,,,
5409.513218,880.7700702,0.182227046,36.06389362,1.25095099,-2,,,,
5410,1024.045362,0.37944912,20.19523063,0,1,,,,
5400,1014.537139,0.60191571,16.13452761,0.01929064,1,,,,
5400,1019.91353,0.443133937,9.107360845,0.261492392,1,,,,
5400,978.8885345,0.389904925,14.34833621,0,1,,,,
5400,171.0992546,1.455451335,7,1.407953252,0,,,,
5404.374821,130.5671484,1.854087374,17.65399566,1.622573112,0,,,,
5400,148.8974983,1.950753786,10.416665,1.5105486,0,,,,
5400,158.5505518,1.537017788,9.554543798,1.683114075,0,,,,
5400,150.5755432,1.542060969,7,1.65680307,0,,,,
5410,100,1.856883682,19.05364068,1.79594971,0,,,,
5400,1012.483058,0.378888825,12.75594221,0.207554478,1,,,,
5406.638166,150.5629094,1.935367445,11.73848249,1.947399482,0,,,,
5400,1030.241443,0.100306497,20.03918986,0.026541676,1,,,,
5409.22542,1011.311281,0.303853638,22.36939345,0.331813206,1,,,,
5405.819016,135.4687145,1.619074661,15.73927686,1.693197167,0,,,,
5400,173.2499753,1.641533938,12.43910133,1.661087981,0,,,,
5403.767673,1040.966699,0,12.1774719,0.372002226,1,,,,
5410,132.7329181,1.741979312,10.80523358,1.752391454,0,,,,
5400,1026.785988,0.520957655,19.849532,0,1,,,,
5410,1030.987393,0.440175397,17.06842884,0,2,,,,
5400,117.2013746,1.776652894,12.77919875,1.606460936,0,,,,
5402.499062,1068.449071,0.518688354,26.7578096,0.008995836,2,,,,
5409.970719,1066.824176,0.372313222,12.83432502,0,2,,,,
5410,1006.622252,0.293214247,13.11578563,0,2,,,,
5410,997.9302629,0,12.67038869,0.092706116,1,,,,
5406.935476,965.3047863,0.000722288,47.37219107,0.708798889,-1,,,,
5410,141.0990379,1.574223199,10.61416833,1.505030516,0,,,,
5410,1039.138917,0.710511956,10.52795815,0.007855697,1,,,,
5400,1028.54484,0.042783602,7,0,1,,,,
5400,115.3716766,1.998924955,17.70808342,1.936635356,0,,,,
5400,1037.243574,0.023568796,13.91525429,0,1,,,,
5410,1012.689355,0.296126872,13.56282055,0,1,,,,
5400,999.6222427,0.252106251,8.44172469,0.075282918,1,,,,
5400,108.0993557,1.775005873,9.924729791,1.765606535,0,,,,
5410,1039.18027,0,22.75634953,0.271452338,2,,,,
5404.741693,1024.235842,0.775103878,14.08578719,0,1,,,,
5410,1057.37358,0.189123197,19.12479601,0,2,,,,
5400,124.3231652,1.766733394,17.73263152,2,0,,,,
5400,1033.527596,0.278052502,10.80170069,0,1,,,,
5400.29366,125.2270995,1.755495379,9.814505264,2,0,,,,
5410,1047.406528,0.331268163,16.07869794,0,1,,,,
5399.782372,1031.262462,0.084044771,15.4544666,-0.048168146,1,,,,
5400,1008.1504,0,13.04641899,0.235496062,1,,,,
5400,1033.770838,0.760692773,21.42787014,0,1,,,,
5410,970.2994837,0.448589811,12.85407585,0,1,,,,
5400,164.1127322,1.909500736,16.9171453,1.878583958,0,,,,
5400,141.6245585,1.731033165,13.60575807,1.650837024,0,,,,
5400,145.4468136,1.932985425,13.67333709,2,0,,,,
5400,1002.570173,0.544064098,15.07343704,0,1,,,,
5400,1027.098122,0.29433819,15.61379885,0.191202113,1,,,,
5408.270651,129.8453387,1.986173355,10.59440977,2.040724527,0,,,,
5400,1053.422985,0.454393094,20.57502638,0.279375733,2,,,,
5409.739898,126.0028688,1.841844427,18.19367439,2,0,,,,
5401.276377,1039.71108,0.474800461,18.25249839,0.259787723,1,,,,
5410,1033.005185,0.713751278,18.57105286,0,2,,,,
5410,100,1.752158757,18.68949837,1.842600786,0,,,,
5409.440753,1013.119764,0.229475244,7,0.006599425,1,,,,
5406.849535,134.0792862,1.814723618,7.025732238,1.762491503,0,,,,
5400.187205,129.9245571,1.503606831,7,1.41469717,0,,,,
5407.39903,141.6119165,1.712615735,14.09137556,2,0,,,,
5410,131.6890346,1.919516423,7,1.891207602,0,,,,
5410,1033.486035,0.150669105,8.247263369,0.090796231,1,,,,
5406.721782,1015.296876,1.237846259,27.02673956,1.61783133,-1,,,,
5400,991.1138107,0.121967308,14.95266056,0,1,,,,
5400,167.7990764,2,16.74741421,1.843633033,0,,,,
5400,157.510101,1.954480028,10.29601472,1.824655814,0,,,,
5408.767794,145.1517692,1.944042694,14.97891158,1.539856926,0,,,,
5400,992.4618902,0.313149941,16.08349958,0.288864571,2,,,,
5400.11718,159.9876189,1.982773781,15.50585677,1.851783278,0,,,,
5410,1023.777805,0.184993198,14.44114044,0,1,,,,
5405.423826,821.2848862,0.226560367,18.26695698,1.122442149,-1,,,,
5400.566138,1021.097871,0.199074833,14.67696665,0,1,,,,
5400,1016.430623,0.100718536,19.70190249,0.343030361,1,,,,
5405.305096,171.0533727,1.402497901,50.8984049,1.571423292,-2,,,,
5405.385793,145.7953429,1.652850889,12.95294194,2,0,,,,
5400,1025.58122,0.241334751,15.95229205,0,1,,,,
5400,163.4199299,1.796757812,9.948104399,1.960387443,0,,,,
5400.109458,1021.30455,0.417792942,18.07284012,0,2,,,,
5410,108.3659765,2,11.19989011,1.641879253,0,,,,
5407.68102,194.7651405,0.534951068,38.52963109,0.263895722,-1,,,,
5402.265951,998.4520294,0.386073633,22.16631928,0.129593274,1,,,,
5404.424509,103.306233,2,18.83744496,1.83537695,0,,,,
5400,153.7982753,1.78986648,19.27190247,1.53694562,0,,,,
5410,1030.620694,0.32898347,15.30046904,0,1,,,,
5401.883081,1035.313012,0.487020747,7,0.021117292,1,,,,
5400,135.2398762,1.632616034,9.729876618,1.716949948,0,,,,
5408.321512,141.7133668,1.749751079,15.00169639,1.83705984,0,,,,
5410,155.5153077,1.553039723,11.56285712,1.900054543,0,,,,
5400,1013.54744,0.648705935,12.17347999,0,1,,,,
5400,1050.896337,0.611278198,13.03927605,0,1,,,,
5400,1060.768553,0.269086611,13.92010226,0,2,,,,
5400,1020.179919,0.180811494,13.48235103,0,2,,,,
5403.754314,147.4531085,1.801259231,12.70642004,1.901080608,0,,,,
5400,135.8008985,1.832160549,10.19828142,1.931002177,0,,,,
5410,131.9566169,1.738318655,9.223906054,1.845571439,0,,,,
5405.245406,1041.922715,0.62201151,20.14585689,0.126650466,1,,,,
5404.460324,1063.661903,0.342684329,7,0,1,,,,
5400,1016.632867,0.096302955,12.77024725,0,1,,,,
5410,100,1.951240162,11.05705346,1.717663371,0,,,,
5401.741605,1006.670294,0.413878542,18.94660283,0.036574699,1,,,,
5400,1012.688041,0.201264518,14.54154166,0.006780338,2,,,,
5406.186093,894.4288922,1.816398556,30.73065997,1.307698134,-1,,,,
5400,1036.75125,0,23.20683297,0,1,,,,
5400,1002.833267,0.568106272,22.03581608,0,1,,,,
5410,1058.086599,0.097866852,21.5324152,0,2,,,,
5402.996104,121.1676447,1.819784268,11.67271047,1.59572914,0,,,,
5410.573432,157.7217772,1.674861505,10.0123149,1.970145707,0,,,,
5400,133.7486588,1.880949629,7.871699514,2,0,,,,
5400,186.5011003,1.945473923,11.66497877,1.57501458,0,,,,
5400,998.5714167,0.301469738,17.27553305,0.019526968,1,,,,
5400,1023.458546,0.526082814,25.28801947,0.023476307,1,,,,
5404.436774,1031.734768,0.248158447,11.88316351,0.086875887,2,,,,
5400,1006.318925,0.00055758,16.22618131,0.022680173,1,,,,
5400,135.5542665,1.593995951,7,2,0,,,,
5400,155.5528088,1.697331825,12.44118297,1.789092034,0,,,,
5400,136.2431436,1.949376019,16.95582127,1.912948137,0,,,,
5400,1058.686302,0.056822413,24.24362509,0,1,,,,
5402.627966,176.1586568,1.689408113,10.44190619,1.804870169,0,,,,
5400,1039.565289,0,7,0.172074965,2,,,,
5400,119.8653387,2,13.30295642,1.566299286,0,,,,
5400,1029.089391,0,13.94131429,0,1,,,,
5403.070911,1037.942364,0,23.61932896,0.027893573,1,,,,
5400,1015.219362,0.652670376,10.5322281,0.192442514,2,,,,
5400,171.7889387,2,20.53822952,1.886318856,0,,,,
5403.979067,673.1687842,0.602857208,10.32100098,0.471915402,-2,,,,
5407.027179,1008.254966,1.170737957,11.80730012,0.351659804,-1,,,,
5400,999.3461363,0.305905833,23.07396355,0.060865348,1,,,,
5400,1040.246209,0.180032492,14.22155548,0,2,,,,
5400,128.1991326,1.93527496,7,1.916221452,0,,,,
5401.992242,1054.245479,0.243913732,17.85545823,0.012630975,1,,,,
5400,121.9517056,2,22.16533825,2,0,,,,
5406.18637,1014.693049,0,10.15357325,0.386774777,1,,,,
5409.435503,175.5889718,1.783380097,7,1.990478025,0,,,,
5410,1029.760386,0.06254544,15.46032342,0.203663237,1,,,,
5409.37345,1058.493591,0.415337513,13.44195121,0.216759308,2,,,,
5410,1007.691606,0.409609751,7,0.057241604,1,,,,
5408.96135,1036.903621,0.129045994,13.32624615,0.026209188,2,,,,
5409.767155,1001.097017,0.60255197,28.89735761,0.283590367,1,,,,
5400,129.2578717,2,11.20330743,1.899482207,0,,,,
5410,1034.742773,0.564912984,9.581842781,0.463305655,2,,,,
5404.931437,1054.543542,0.293080621,8.173994187,0.277328292,1,,,,
5400.940453,146.3977594,1.537189299,12.12747253,1.928571717,0,,,,
5406.043651,154.3695948,1.812991238,7,1.462294405,0,,,,
5400.650115,139.6826816,1.948064237,9.347199812,1.872098991,0,,,,
5400.463408,1024.399613,0.230449952,4.656660846,0.098700971,2,,,,
5410,1086.277635,0.691517821,11.78337894,0.05546102,2,,,,
5400,1069.882134,0.342072166,16.24925183,0.128625796,1,,,,
5407.132684,890.0013188,0.670269425,46.11336691,0.774083032,-1,,,,
5402.168302,100,1.728550274,9.771806633,1.73478362,0,,,,
5400,167.5304532,2,8.799289596,1.880800568,0,,,,
5400,122.5964706,1.662883412,11.14574681,1.717827336,0,,,,
5406.827376,165.9836251,1.438601577,8.397015716,1.832407809,0,,,,
5409.679445,1049.090744,0.433749659,7,0.057533962,2,,,,
5410,170.1909373,1.760537249,8.312549992,1.842050841,0,,,,
5400,117.4022382,1.894239167,12.05479094,1.770012051,0,,,,
5405.344992,1043.321016,0.327674703,16.48104076,0,1,,,,
5400,987.9349973,0.471800161,19.62252327,0.013156382,1,,,,
5410,1052.569743,0.333488373,10.4848646,0,2,,,,
5400,1067.722134,0.61802101,10.01424336,0.128361536,2,,,,
5404.452629,1036.088016,0.303935278,16.17356023,0.081669006,2,,,,
5400.814106,1008.944566,0.009897791,16.31654829,0,1,,,,
5400,1055.034804,0.219655714,18.35729673,0.208593194,2,,,,
5410,1040.582781,0.590746382,14.87453033,0.233137761,2,,,,
5400,1021.102628,0.311906519,17.13850754,0,1,,,,
5406.870812,1040.012146,0.633368021,8.610711631,0.071238285,1,,,,
5410,1004.208227,0.015421611,16.48940849,0.049335867,1,,,,
5410,123.0992298,1.87530495,9.070640782,2,0,,,,
5410,1031.815634,0.559002897,14.9137607,0.063499976,1,,,,
5400,128.4901313,1.531489688,15.01831892,1.265954574,0,,,,
5400,156.6952487,1.480192421,11.80452481,1.813496183,0,,,,
5400,160.0438531,1.90331125,10.36415019,1.766549703,0,,,,
5400,1018.561071,0.065685828,20.90303268,0,1,,,,
5400,1014.511984,0.182195995,17.25262953,0,1,,,,
5400,137.3076913,1.650805978,9.954239725,1.880060643,0,,,,
5410,147.5670794,1.635722125,14.50042409,1.782289919,0,,,,
5400,150.9804417,1.972827564,19.87500822,1.810849361,0,,,,
5400,979.4178217,0.089032556,14.88977633,0,1,,,,
5402.396517,134.9823164,1.55349595,11.39730839,1.573258884,0,,,,
5400,1000.498586,0.450865087,15.49402652,0,1,,,,
5399.523054,998.4983904,-0.165198849,19.54287338,0.35925868,1,,,,
5400,1033.01019,0.701180475,16.14933717,0.176089011,1,,,,
5401.466374,138.6497198,1.917683622,14.24376023,1.784879217,0,,,,
5400,123.0656134,1.787395952,13.42260768,1.98273934,0,,,,
5410,165.2983179,2,13.51025588,1.844577819,0,,,,
5410,137.5945612,1.733287505,13.20292631,1.939864461,0,,,,
5410,128.3301281,1.595285828,9.856883882,2,0,,,,
5406.344685,133.9573923,1.36726795,11.332247,2,0,,,,
5400,149.9273249,1.802728876,10.78259181,1.800064225,0,,,,
5407.119371,1015.654381,0.085523501,18.71147335,0,2,,,,
5410,121.9476042,1.729354508,17.52436573,1.675174167,0,,,,
5403.744602,116.9954364,1.787406876,18.33092468,1.536951539,0,,,,
5400,109.8366158,1.618126137,20.26805488,2,0,,,,
5400,1013.619744,0.046178257,10.67273476,0,1,,,,
5405.090649,147.2459361,1.60888698,17.44040461,2,0,,,,
5410,1020.385248,0.136521441,21.22017166,0.231271508,1,,,,
5408.568098,1068.137237,0.216352975,12.9071305,0,2,,,,
5400,1016.365508,0.949982537,22.08758911,0,2,,,,
5400,164.1405303,1.834874373,12.63354344,1.795277794,0,,,,
5400,147.3531109,1.738430517,16.51210083,2,0,,,,
5400,1008.648643,0.21345601,13.75877076,0,1,,,,
5399.792798,1057.030721,0.432381248,14.51813378,-0.023327224,2,,,,
5400,169.3262361,1.790293495,9.218588217,1.915020468,0,,,,
5400,178.6592635,1.583061927,18.16435771,2,0,,,,
5400,1034.301835,0.275164024,15.20491002,0.081730482,1,,,,
5402.36815,1041.413109,0.303112109,13.43824973,0,1,,,,
5410,140.4160805,1.957314129,13.62863257,1.53001886,0,,,,
5400,137.3960893,1.666603896,16.17560238,2,0,,,,
5400,168.1185581,1.608412156,18.15480291,1.842938034,0,,,,
5400,1015.828248,0.789199413,18.75149903,0,1,,,,
5400,138.6795603,1.908407574,7,2,0,,,,
5400,136.4938336,1.749975022,25.04956804,1.655057489,0,,,,
5400,191.3273115,1.941566426,7,2,0,,,,
5404.99688,131.7456144,1.723121362,14.34657672,1.979289332,0,,,,
5410,162.3782454,1.491866055,7,2,0,,,,
5406.74725,972.9234667,0.078452581,7.147295025,0.469494161,1,,,,
5403.19353,978.2210385,0.177506936,19.51509303,0.057072461,1,,,,
5409.232799,119.1182813,1.572893978,14.61933303,1.614443561,0,,,,
5409.89091,735.4218149,1.103924497,23.75679424,1.226612632,-2,,,,
5402.214615,1066.875194,0.524456836,16.26735901,0,2,,,,
5410,143.2835165,2,8.504394057,1.825640745,0,,,,
5400,1020.951831,0.348050017,14.73119686,0,1,,,,
5401.820648,1007.236365,0.652089434,16.11611697,0,2,,,,
5400,145.0648484,1.675736325,11.01266612,1.765884557,0,,,,
5409.157545,145.789099,1.775108695,12.31356646,1.875160855,0,,,,
5400,1048.93791,0.35823781,14.2385889,0,1,,,,
5400.440796,130.2772707,1.581407442,11.14727597,1.797788091,0,,,,
5404.35058,162.4554248,1.830616451,16.16551468,1.664170483,0,,,,
5407.089054,145.5749151,1.409276891,18.86251912,1.878889746,0,,,,
5400,1029.465961,0.451130328,17.19692637,0,2,,,,
5403.563866,579.5637958,1.261440228,21.72440714,0.706751504,-1,,,,
5404.59045,1006.708518,0.13559501,22.13315685,0.156007614,1,,,,
5400,1016.422061,0.042243102,13.86485502,0,2,,,,
5406.812331,518.1466504,0.470141555,38.13797121,1.859459678,-1,,,,
5402.863887,1003.128551,0.194952957,17.40700393,0.088789774,1,,,,
5408.534175,152.7319676,1.844898996,8.190583357,1.734839304,0,,,,
5400,144.8081122,1.714977832,13.93703245,1.619564673,0,,,,
5400,1017.516235,0.30363543,12.78307018,0.093727823,1,,,,
5400,131.9393407,1.974632742,13.02232176,1.648541876,0,,,,
5406.224452,118.6298474,1.751555047,21.17773594,1.953504023,0,,,,
5400,979.9894663,0,14.11361002,0,1,,,,
5400,1063.875073,0.273265872,20.80706937,0.197382323,2,,,,
5408.852215,312.0025901,0.10127495,13.06994053,0.232865909,-1,,,,
5402.289939,1032.225736,0.328973196,15.83573933,0.216235241,1,,,,
5407.921019,1051.248735,0.183592932,7,0.100098628,1,,,,
5403.074888,125.0847251,1.778803411,10.04043337,1.512675635,0,,,,
5404.428669,1048.541836,0.502040985,27.37184765,0,1,,,,
5407.35418,143.4431734,2,10.0198589,1.791595229,0,,,,
5410,175.6927121,2,7.361775648,1.86594749,0,,,,
5400,147.5122775,1.524712983,13.53494115,1.89874663,0,,,,
5400,1077.531573,0.562608038,27.19126697,0.191255092,2,,,,
5402.810526,322.9996787,1.166727252,38.34361497,1.234041918,-2,,,,
5410.453877,1011.7179,0.515398132,13.341636,0.028641977,1,,,,
5400,144.8382997,1.934342173,21.64126343,1.410802299,0,,,,
5410,1027.843341,0.585805124,17.25626322,0,1,,,,
5400,1016.491414,0.277598741,20.92227092,0.184080485,1,,,,
5400,136.8724905,1.944364998,7.511676862,1.655103073,0,,,,
5405.34941,130.4780306,1.791250411,7,1.996617763,0,,,,
5400,1026.830504,0,17.10682396,0.036502576,1,,,,
5400,138.8782855,1.860675562,9.575479591,1.922924685,0,,,,
5407.078403,126.1674315,1.782698218,11.38489819,1.516016343,0,,,,
5410,989.2797688,0.411694424,17.45499788,0,1,,,,
5400,131.0709055,1.971989206,7.007042246,2,0,,,,
5408.097253,1036.69541,0.003420908,11.19114689,0.223713347,1,,,,
5400.377191,1027.540574,0.367689064,14.46864711,0,1,,,,
5400.275537,1010.981597,0.388249717,10.90886804,0,1,,,,
5400.875408,776.5153335,0.517626132,7.36612831,0.906413432,-1,,,,
5400.497067,114.9425619,1.804529395,11.05324562,2.051882463,0,,,,
5409.943723,646.5908486,1.67923041,26.89977701,1.885627064,-1,,,,
5400,163.6244327,1.793488781,11.84160237,1.73165158,0,,,,
5400.590825,153.1597366,1.904879701,11.53275338,2,0,,,,
5410,1041.631068,0.17834205,18.37954541,0,2,,,,
5400,1008.037122,0.258725189,8.253377354,0,1,,,,
5410,170.1994798,2,7.94185704,1.312738051,0,,,,
5400,1001.777347,0.408803786,14.03620737,0,1,,,,
5400,1023.19412,0.086026261,15.57660325,0.10987758,1,,,,
5405.935602,163.693916,1.861882064,10.50350106,1.791270668,0,,,,
5410,118.982491,2,10.15866961,1.76031537,0,,,,
5400,136.2302628,1.819943969,12.47037266,1.875558297,0,,,,
5400,1045.77633,0.425498904,15.52489168,0.009791094,1,,,,
5403.566852,140.1125441,1.517186679,8.712549978,1.834032312,0,,,,
5400,1018.1022,0.106848076,9.974974038,0,2,,,,
5408.75046,416.7879088,0.527619625,29.40160744,1.646499375,-1,,,,
5408.882753,1004.237267,0.133834185,13.6566998,-0.160701748,1,,,,
5400,1027.409237,0.745493916,13.20236119,0,1,,,,
5408.81032,1005.616958,0.298007611,19.53674597,0.289767193,1,,,,
5400,104.0877356,1.909482558,18.08000948,1.926967155,0,,,,
5406.182479,1047.557756,0.748108164,21.27543254,0.188101465,2,,,,
5403.570315,1042.722536,0.141949543,8.903924151,0.050816844,2,,,,
5400,141.0702931,1.936809726,11.74286022,2,0,,,,
5403.353542,1046.921543,0.582667358,13.73204281,0,2,,,,
5400,1014.648577,0.36604576,15.26359122,0,1,,,,
5400,1036.245672,0.240334965,14.34997188,0,1,,,,
5400,168.3182128,1.805242058,7.500154445,2,0,,,,
5400,148.3134395,1.791700958,12.35327316,1.773669999,0,,,,
5405.262458,713.5323442,1.40002416,19.13373204,0.588274933,-1,,,,
5401.636491,141.8424256,1.940261057,17.89751184,1.93780672,0,,,,
5404.237551,165.7286093,1.620114751,7,1.418145226,0,,,,
5400,175.2974742,1.981782345,7,1.788762898,0,,,,
5408.2257,983.5433722,0.429476736,11.74495012,0,1,,,,
5400,1022.556197,0.489759227,14.07861894,0,1,,,,
5400.209327,110.2767545,1.911612954,14.19222444,1.946575625,0,,,,
5410,157.9965899,1.712197797,21.8407355,1.787639247,0,,,,
5400,1083.246303,0.569158739,16.20618702,0,2,,,,
5406.588941,105.4788066,1.177934791,42.05928965,0.832953171,-1,,,,
5406.246281,288.8199234,1.601026359,43.80318216,0.24775311,-1,,,,
5407.70174,989.4249386,0.375359938,13.68404877,0,1,,,,
5400,100,2,13.91256437,1.753065182,0,,,,
5400,1036.16927,0.384734405,18.50119998,0,1,,,,
5400,1012.908102,0.269644542,14.0465654,0.034308132,1,,,,
5402.398872,156.2118995,1.467288154,10.47931148,1.670403169,0,,,,
5409.202324,130.0777204,1.752427267,10.11993903,1.937539062,0,,,,
5400,1052.690752,0.139946827,9.750203074,0.096726297,1,,,,
5400,1017.958491,0.312193815,16.00854364,0.059592723,1,,,,
5404.738853,136.4514746,1.906591779,5.024208074,2.056858037,0,,,,
5400,136.5601003,1.59990535,12.05722726,2,0,,,,
5400,133.2120637,2,13.05380542,1.851584691,0,,,,
5401.854442,1044.414538,0.441669076,14.14159276,0.02037325,1,,,,
5402.339584,139.8954681,1.651758301,7.89512716,1.810601564,0,,,,
5410,1052.261201,0.45742852,12.66826417,0.035019421,2,,,,
5410,160.8549327,1.667219851,9.221981391,1.820581867,0,,,,
5409.424649,1061.798092,0.423457709,20.03138985,0.148924171,2,,,,
5410,141.8766589,1.958603735,7,1.989600756,0,,,,
