Radio Frequency,Pulse Width,Azimuth,Amplitude,Angle Of Elevation,Ground_Truth
5400,112.2194043,1.874101909,15.71897552,1.905019472,Emitter_1
5397.935449,1006.263955,0.261501197,30.60351109,0.831672926,Emitter_2
5400,176.0120527,2,21.02343531,1.765810725,Emitter_1
5408.152017,1011.639911,0,34.68304714,0.454003272,Emitter_2
5400,1052.667738,0,33.19445905,0,Emitter_3
5403.155538,1000.100656,0.459045726,36.61029567,0.660066607,Emitter_2
5402.13022,1041.478447,0.118616891,46.5755052,0,Emitter_3
5400,123.5607177,2,15.72466429,1.949534007,Emitter_1
5400,138.016647,1.740883046,8.84776565,1.975959614,Emitter_1
5410,120.8833211,2,13.16932679,1.658789262,Emitter_1
5400.242593,127.9934444,1.539371705,9.922746444,1.818298501,Noise
5407.090069,1015.478622,0.468227147,34.95541054,0.493949799,Emitter_2
5400,152.2289915,1.601105149,19.88691521,2,Emitter_1
5401.961077,208.288521,0.922148639,28.61673058,1.636117681,Noise
5400,1041.848028,0.487027168,33.48472582,0.47713306,Emitter_2
5401.766495,164.0697964,1.675784275,14.8286623,1.76426612,Emitter_1
5400,1019.644679,0,28.44708275,0.474524031,Emitter_2
5404.229841,1016.008599,0.208136631,31.82472539,0.094191935,Emitter_2
5410,132.2152622,1.571171324,7.475119961,1.705358839,Emitter_1
5410,1060.059683,0.271744676,44.04340399,0,Emitter_3
5405.69382,436.6027228,0.922675874,14.9000544,1.943842937,Noise
5408.512419,146.6331311,1.782244762,14.64361998,2,Emitter_1
5400,1023.575356,0.100185034,28.14352471,0.409874826,Emitter_2
5405.847261,182.6288251,2.043069866,10.69240046,1.994986227,Emitter_1
5404.154923,112.904607,0.058858588,27.84459875,0.530251577,Noise
5400,1100,0,47.8574685,0.068802024,Emitter_3
5400,152.4705514,1.904830241,11.63230284,1.827019676,Emitter_1
5400,128.4012034,1.922165917,18.53287966,1.768440917,Emitter_1
5400,154.0680743,1.814137373,15.85574353,1.729762816,Emitter_1
5403.5286,164.8921026,1.759108401,18.35340005,1.671645923,Emitter_1
5400,127.2576844,2,15.33888711,1.859940729,Emitter_1
5406.968239,1083.996457,0.019519461,47.17966613,-0.042512889,Emitter_3
5407.937172,421.8942351,0.796473694,36.53193478,1.175808917,Noise
5405.844032,1049.145648,0.164691511,26.70804552,0.461594816,Emitter_2
5404.780623,1005.430469,0.192990239,29.70210226,0.412640343,Emitter_2
5400,103.5306376,1.709270294,20.16783277,2,Emitter_1
5409.459991,1008.780465,0.367475155,29.49235393,0.548825341,Emitter_2
5400,1100,0,40.35341687,0.196916534,Emitter_3
5404.58979,1022.037762,0.395941843,39.03350753,0.395742373,Emitter_2
5400,1025.450865,0.332457896,37.65005654,0.693806472,Emitter_2
5407.06812,1044.562196,0,48.5710275,0.100670384,Emitter_3
5405.708342,1051.407459,0,46.95848186,0,Emitter_3
5410,982.1334362,0.494136628,24.52868233,0.697290034,Emitter_2
5400,1029.275095,0.332863997,35.22053704,0.515216966,Emitter_2
5404.314679,144.6956512,1.767715417,7,1.708188458,Emitter_1
5400,130.1596457,1.550451881,16.02437078,1.791482135,Emitter_1
5408.689243,1043.239924,1.114401913,30.55765284,0.741416646,Noise
5404.414026,184.2951458,2,13.82022337,1.529959054,Emitter_1
5400,1074.28662,0.264088691,44.10009279,0,Emitter_3
5404.610832,134.6748234,1.85046947,7,1.752895425,Emitter_1
5400,1026.251546,0.24245472,23.85407463,0.651087135,Emitter_2
5407.640449,143.8324085,1.702279243,-0.426004809,1.828735936,Emitter_1
5403.388453,988.7216996,1.746138775,28.00106934,1.014900408,Noise
5400.880529,808.4634929,1.787555871,37.88745281,0.767975649,Noise
5400,1067.091623,0,39.94846491,0,Emitter_3
5402.044942,155.606398,1.849991778,7.338567852,1.953543832,Emitter_1
5404.416183,1011.053458,0.00954716,42.61511966,0,Emitter_3
5406.43716,1029.939093,0.509084073,31.86740077,0.633913272,Emitter_2
5402.109191,120.0759672,1.496321636,8.24550176,1.604945833,Emitter_1
5410,1020.107532,0.399761535,31.12511606,0.79172237,Emitter_2
5404.583896,113.1909582,1.386258782,8.482069076,1.869676772,Emitter_1
5400,1007.755169,0.451925028,33.01570771,0.57804341,Emitter_2
5400,172.6756274,1.895704955,17.18090965,1.573107077,Emitter_1
5410,1037.244912,0.323800146,27.43913168,0.418485405,Emitter_2
5403.992894,1024.984927,0.321105727,30.74522955,0.366904264,Emitter_2
5400,995.439336,0.26605626,30.25263867,0.451618944,Emitter_2
5405.51763,1002.001368,0.439077617,35.85603763,0.680784576,Emitter_2
5400,162.7001203,1.978354955,17.24976336,1.85593065,Emitter_1
5404.158793,137.1553028,1.815153457,21.80693565,1.903811728,Emitter_1
5400,164.3100937,1.450086524,17.7761169,1.573402026,Emitter_1
5410,108.9518265,1.766216027,7.002609647,2,Emitter_1
5400,1021.503294,0.114729356,30.76894766,0.464004219,Emitter_2
5400,160.8278453,1.786308155,8.717180104,2,Emitter_1
5400,1016.413267,0.224236306,24.6309627,0.75854964,Emitter_2
5410,1003.340618,0.523144427,28.30407727,0.290546879,Emitter_2
5400,1002.683891,0.541964486,28.39011302,0.571413673,Emitter_2
5400,998.2861218,0.278863829,30.84506104,0.905984268,Emitter_2
5410,1080.961162,0.139905957,40.64214588,0.043570518,Emitter_3
5400,155.8145801,2,21.79746651,2,Emitter_1
5405.78554,156.2337746,1.847866864,12.08637116,1.835981922,Emitter_1
5410,100,1.651859745,7.154146956,1.947229338,Emitter_1
5405.416557,984.9494377,0.095024899,8.554765252,1.211483256,Noise
5401.685096,290.0452453,0.146603563,30.42039109,0.567687718,Noise
5404.610671,722.9468438,0.974421992,27.52691759,0.633153196,Noise
5400,1017.666872,0.309250207,34.52972948,0.319514785,Emitter_2
5409.810911,363.2818374,0.866296384,29.30166308,0.479127806,Noise
5410,987.7243234,0.131278358,23.7727749,0.393959763,Emitter_2
5402.929933,1003.032272,0.721987816,27.4207662,0.850360945,Emitter_2
5403.373426,1027.346696,0.139948394,30.52250726,0.742951192,Emitter_2
5400,121.5156211,1.679130817,17.50629085,1.806816583,Emitter_1
5408.323467,796.3240264,0.226678917,18.37378841,0.925125556,Noise
5405.681118,773.1329577,0.458880236,7.03659917,0.576581907,Noise
5400,135.6877341,2,7.6150748,1.152865262,Emitter_1
5410,164.608893,1.392719073,7,1.601315089,Emitter_1
5410,166.7505855,1.834917606,13.13722023,2,Emitter_1
5410,1057.074796,0,43.50870017,0.087202728,Emitter_3
5400,1031.59492,0.028295865,31.95385543,0.547799217,Emitter_2
5400,992.6347705,0,37.00066829,0.656443398,Emitter_2
5409.737162,945.7352883,0.042231082,50.08607126,0.738074711,Noise
5400.142284,1025.511236,1.900431063,30.49052803,0.603834656,Noise
5410,136.2855578,1.723118317,13.64858981,1.792421369,Emitter_1
5400,1019.442368,0.096081108,27.74976197,0.686589776,Emitter_2
5405.069923,1034.445188,0,51,0,Emitter_3
5403.27182,1071.809375,0.331021049,41.87600273,0,Emitter_3
5400,165.7976577,1.868320318,7,1.834215698,Emitter_1
5410,156.2951814,1.886955754,15.65074628,2,Emitter_1
5410,1086.479921,0.003097455,42.85476114,0.026029249,Emitter_3
5410,976.2638401,0.262492872,28.82509814,0.118161057,Emitter_2
5400.385893,1051.426634,0.061175744,45.70345057,0.295897917,Emitter_3
5400,103.5730425,1.888680213,7,1.758481341,Emitter_1
5400.375248,1021.367487,0.48729794,30.29173914,0.700670738,Emitter_2
5408.846911,684.8441821,0.729918211,29.38754682,1.143814917,Noise
5407.743921,1017.159745,0.733889691,23.78053363,0.307273848,Emitter_2
5400,1017.476181,0.726624816,32.80067769,0.024988592,Emitter_2
5409.161149,812.8679699,0.577951954,16.36320997,1.573831384,Noise
5400,135.2377893,2,11.8450904,1.8649604,Emitter_1
5400,122.4186618,1.83786879,11.82264436,1.679119717,Emitter_1
5409.972392,162.0227914,1.537058441,9.663888558,1.643654984,Emitter_1
5405.584352,140.94558,2,9.152536651,1.303097884,Emitter_1
5400,1009.547537,0.411644773,33.37312196,0.644021335,Emitter_2
5400,134.8054346,1.791481012,8.42483476,1.812204427,Emitter_1
5400,171.1315146,2,14.18573832,1.798397202,Emitter_1
5400,1057.125457,0,49.76537512,0,Emitter_3
5402.782513,129.9689966,1.769812312,13.59975604,1.754571643,Emitter_1
5407.928324,207.8277555,0.855245547,47.13067519,1.356685101,Noise
5405.774744,1026.738547,0.039513166,40.22346186,0.134531503,Emitter_3
5400,144.1419678,2,7,1.831443665,Emitter_1
5400,1011.030142,0.135065401,30.09686585,0.417513578,Emitter_2
5400,118.0271302,1.808391257,20.73150743,2,Emitter_1
5405.605881,123.0547281,1.546233954,12.80554983,2,Emitter_1
5408.345209,146.7419673,2,7.947077718,1.485752501,Emitter_1
5401.506094,126.2825662,2,7,1.81776864,Emitter_1
5405.237196,549.8289445,1.221258782,24.30512561,0.21651673,Noise
5400.461454,496.4656832,0.836462354,36.60329194,1.874335933,Noise
5401.075664,1008.833186,0.34184566,33.01530557,0.411783583,Emitter_2
5400,1049.12714,0,40.80302277,0.138677499,Emitter_3
5410,1082.606659,0,47.35601332,0,Emitter_3
5400,1029.111095,0.269370172,16.12665812,0.342832264,Emitter_2
5407.155927,1013.476658,0.061192717,31.9261552,0.433568945,Emitter_2
5403.890852,152.7372377,0.905441331,46.09855365,0.927441419,Noise
5400,116.9061403,2,12.30822606,1.852641518,Emitter_1
5400.498303,1025.651726,0.438432079,32.73040336,0.720858206,Emitter_2
5400,136.4887979,1.857023491,10.79783598,1.868627372,Emitter_1
5400.60878,1010.255716,0.52245527,29.20653858,0.100077833,Noise
5411.272209,1101.016279,-0.084499149,41.72761062,-0.038776238,Emitter_3
5400,149.1102632,1.552786155,14.51255252,1.824804107,Emitter_1
5400,1010.246187,0.418032574,35.28811031,0.385308291,Emitter_2
5405.582685,993.6623135,0.645087683,25.67018677,0.428490967,Emitter_2
5410,1025.776136,0.609522136,32.6690335,0.587556812,Emitter_2
5400,1013.063815,0.064700043,39.42969598,0.821123237,Emitter_2
5403.448148,148.1420741,1.92534733,15.28400448,1.904473346,Emitter_1
5400.616627,1054.45872,0.068830086,42.27464044,0,Emitter_3
5409.708948,828.9622341,0.151905116,36.30169697,0.977247424,Noise
5400,172.5477471,1.735962547,14.01778105,1.7116272,Emitter_1
5410.876286,162.1521899,1.816096691,10.68484692,1.718061465,Emitter_1
5400,1025.079424,0.014846158,28.1704128,0.884438493,Emitter_2
5403.55126,142.3125319,1.722460195,13.19759381,1.810869178,Emitter_1
5400,1015.41334,0,31.79482484,0.494928096,Emitter_2
5400,145.0994692,1.638448841,13.18149811,2,Emitter_1
5400,100,1.634603584,22.53876442,1.863447457,Emitter_1
5406.267696,134.7581241,1.922817385,7,2,Emitter_1
5410,1019.334248,0,26.5147135,0.592510637,Emitter_2
5400,106.5036336,1.666421347,9.787804578,1.763458902,Emitter_1
5401.661507,1006.201849,0.310841891,26.92944346,0.551059828,Emitter_2
5404.610475,121.1860308,1.603644411,11.22149399,1.787555256,Emitter_1
5410,1017.828377,0.002936662,19.84790295,0.527414213,Emitter_2
5400,152.7066047,1.6425506,9.03184866,1.410542636,Emitter_1
5400.627562,146.8477368,1.985087132,3.747438469,2.040981269,Emitter_1
5400,148.7636488,1.434015278,15.76031836,1.67708888,Emitter_1
5400,150.1700482,2,11.61300496,1.714052045,Emitter_1
5400.967092,1009.577737,0.253838634,29.10477391,0.597822077,Emitter_2
5401.105646,1021.646182,0.502933127,31.75398881,0.539687484,Emitter_2
5400,1030.263692,0.323224256,30.58226553,0.522639786,Emitter_2
5400,1040.965748,0.238294686,30.18472008,0.059540514,Emitter_2
5410,132.6621902,1.779301732,21.97065348,2,Emitter_1
5400,985.8566548,0.159998661,30.51994531,0.302001725,Emitter_2
5402.650766,575.1653807,1.266528646,35.42824146,1.785758442,Noise
5404.074871,153.2507275,1.721583662,14.49884057,1.643561183,Emitter_1
5402.849783,145.5105172,1.753732012,7,1.47952636,Emitter_1
5410,1044.518293,0.110915342,26.89962563,0.352943724,Emitter_2
5403.411447,1073.081285,0,38.52918628,0,Emitter_3
5401.753911,106.3051789,1.62701955,10.35499481,1.937111458,Emitter_1
5403.673866,1049.871162,0.157929186,41.10224692,0.063232942,Emitter_3
5400,1047.219336,0.018567917,37.38085295,0,Emitter_3
5400,137.0710994,1.598512446,7.877415443,1.874339639,Emitter_1
5409.197855,1044.451755,0.040043496,27.02972412,0.451943559,Emitter_2
5407.04517,1004.197037,0,34.55875764,0.207809972,Emitter_2
5400,1030.421915,0.368424416,29.88164295,0.390866206,Emitter_2
5410,994.6225415,0.293355066,29.7460186,0.55134243,Emitter_2
5410,143.3743276,1.675464221,7,1.856428946,Emitter_1
5410,1021.686158,0.392547388,35.96202344,0.38180318,Emitter_2
5400,135.2120771,1.893989757,15.28765925,1.486606101,Emitter_1
5400,1035.95103,0,45.65733598,0.145965517,Emitter_3
5400.79423,1012.493912,0.693849419,36.86525865,0.953015348,Emitter_2
5401.220131,1001.905681,0.443176258,30.51288598,0.184153916,Emitter_2
5410,129.5011054,1.872445722,7.160838143,1.979240347,Emitter_1
5410,142.8124348,1.821842916,18.00032158,2,Emitter_1
5407.34041,120.3691233,1.475969716,7,2,Emitter_1
5400,1037.478538,0.103471657,31.32193993,0.499651288,Emitter_2
5400,1080.249982,0.126109572,47.51815106,0,Emitter_3
5400.647726,682.9040294,0.208002103,47.18258104,0.084376021,Noise
5400,124.3516951,1.428224261,12.45066367,1.980466182,Emitter_1
5403.708748,242.7863169,0.704956116,12.32081705,1.880195711,Noise
5402.051872,1081.475065,0,39.46689987,0.230845672,Emitter_3
5406.687657,210.9874616,0.144667919,19.3141971,1.073411005,Noise
5402.029343,165.3420218,0.172715853,44.19976661,1.748065886,Noise
5400,149.6722855,1.592195097,9.336543961,1.764325083,Emitter_1
5400,1014.860231,0.292083661,34.58683132,0.851361049,Emitter_2
5400,1061.032644,0,35.27756326,0.096482163,Emitter_3
5410,179.5053777,1.583805247,12.94633125,1.502562765,Emitter_1
5407.194201,1037.078413,0.326355091,29.12821361,0.409158688,Emitter_2
5400.979966,1032.176398,0.186292268,23.06898813,0.627970812,Emitter_2
5410,156.6963848,1.752388048,7,1.934036854,Emitter_1
5409.236805,133.0425153,1.617892298,16.37738192,1.971145584,Emitter_1
5400.509538,149.945277,1.101812958,44.31394075,0.677502841,Noise
5410,140.410479,1.899765686,7,1.730194906,Emitter_1
5400,1065.301082,0.101871818,51,0,Emitter_3
5400,1029.649464,0.405479379,38.01732217,0.619003698,Emitter_2
5410,142.3369332,1.687006906,9.09459407,1.930371218,Emitter_1
5410,135.973842,2,10.67341634,1.867998192,Emitter_1
5400,145.5769009,1.469622647,7,2,Emitter_1
5409.940697,1054.852551,0.184844847,27.2606455,0.65486112,Emitter_2
5400,1020.118018,0,28.26845752,0.326786397,Emitter_2
5400,1085.494691,0,51,0.072347923,Emitter_3
5406.930733,141.9937279,1.761937716,9.110773277,1.940399224,Emitter_1
5400,1081.473949,0.099233679,51,0,Emitter_3
5410,134.0973303,1.948937668,11.1686566,1.914802137,Emitter_1
5404.032503,142.4843509,1.749481485,13.46820594,1.688902057,Emitter_1
5404.928161,699.7818086,1.733548738,25.50526249,1.883664477,Noise
5400,1024.314659,0.421388083,34.20952134,0.195332739,Emitter_2
5404.522273,1014.84895,0.800652963,29.56117351,0.426974242,Emitter_2
5400,140.1955839,1.51324633,7,1.943155562,Emitter_1
5400,142.6834358,2,9.561911558,1.773986688,Emitter_1
5400,177.187364,1.751400286,10.24434118,1.92664282,Emitter_1
5400,138.5421982,1.861758966,7,1.650902994,Emitter_1
5402.856569,123.1466629,1.994878425,7,1.969261434,Emitter_1
5407.758354,697.9473708,1.045753853,47.86340664,0.779520908,Noise
5398.719802,990.5416333,-0.02855501,23.00679513,0.709817247,Emitter_2
5399.263564,165.3082815,1.526571768,6.904901376,1.663073862,Emitter_1
5410,136.5749607,1.591365609,22.64205669,1.802859038,Emitter_1
5401.161389,1032.872696,0.247089052,28.1063418,0.368558268,Emitter_2
5410,135.2690136,2,13.25272967,1.953860459,Emitter_1
5400,999.094496,0.399502882,28.14625546,0.413904341,Emitter_2
5400,1016.530441,0.356130362,27.70441599,0.247653778,Emitter_2
5400,996.8414674,0.607788034,32.3586332,0.551118901,Emitter_2
5410,968.9567891,0.126566745,25.87353037,0.311684413,Emitter_2
5410,1004.656011,0.281386995,29.8323836,0.830148855,Emitter_2
5400,129.9629888,1.877884066,13.61927314,1.521697397,Emitter_1
5410,1009.301467,0.500196722,34.2786922,1.100458505,Emitter_2
5407.250295,632.4422228,0.031006573,37.05454348,0.994211501,Noise
5401.276998,1034.321436,0.296759193,28.94775521,0.182032431,Emitter_2
5404.650187,1084.970474,0.013651473,44.37389812,0,Emitter_3
5400,1018.651474,0.356337609,39.05499424,0.268835027,Emitter_2
5400,127.2580658,1.813473611,14.26376946,1.609148573,Emitter_1
5402.730549,691.9457081,0.942525208,39.71541664,1.971183833,Noise
5403.088621,1036.280863,0.574032776,51,0,Emitter_3
5410,140.0955052,1.680859072,7,1.426315747,Emitter_1
5400,1069.561742,0,44.14649604,0.407100489,Emitter_3
5410,1024.355652,0.355896098,32.80322553,0.58708088,Emitter_2
5401.785172,981.845976,0.080379506,38.4160672,0.173404028,Emitter_2
5410,1090.023295,0.157348353,45.53784884,0.016150614,Emitter_3
5401.194629,1024.318904,0.349474003,25.40343601,0.360327656,Emitter_2
5400,1047.138865,0.487697653,25.19192238,0.297369484,Emitter_2
5410,1026.625413,0.043089728,25.90460213,0.466091136,Emitter_2
5407.402809,133.1241268,2,11.21475726,1.911782514,Emitter_1
5400,1047.086071,0,43.29547285,0.104981177,Emitter_3
5400,129.9917605,2,16.54795514,1.975405482,Emitter_1
5404.730703,1056.99162,0,44.61943697,0.048662438,Emitter_3
5400,1030.009424,0.558649544,28.07097337,0.761424937,Emitter_2
5400,161.4775944,1.627644397,15.68170441,1.781230341,Emitter_1
5410,127.5390449,1.903997625,7,1.396316439,Emitter_1
5410,109.6188023,2,11.23732257,1.388453699,Emitter_1
5400.465998,140.4210352,1.585276898,8.626940487,1.617132951,Emitter_1
5400,1062.2299,0.616530915,25.82961293,0.081656026,Emitter_2
5410,1038.403448,0.454530884,39.70154813,0,Emitter_3
5410,1049.356953,0,28.08220809,0.865755115,Emitter_2
5400,1100,0,44.76148555,0.117114139,Emitter_3
5400,1009.458557,0.363503142,28.47901399,0.384697804,Emitter_2
5400,108.7489108,1.979185013,7,1.65521797,Emitter_1
5405.474156,1009.673743,0.431790094,21.21817322,0.450803507,Emitter_2
5400,1029.188126,0.387809445,26.64861015,0.528491272,Emitter_2
5410,135.3696573,1.646350538,13.79608045,1.521593669,Emitter_1
5400,108.1273864,1.741263427,7.893104486,1.767398041,Emitter_1
5403.185103,100,1.719814594,18.97344138,1.792060718,Emitter_1
5404.275677,175.4617934,2,15.78939215,1.739995559,Emitter_1
5408.309431,896.7942003,0.642096306,42.40651939,1.635481007,Noise
5400,984.0309744,0,35.64160539,0.606330619,Emitter_2
5403.044477,1003.179744,0.235507732,31.62260599,0.406837066,Emitter_2
5407.705043,154.0386587,1.174097366,38.88204082,0.317581893,Noise
5410,123.1280441,1.85751184,11.13375994,2,Emitter_1
5403.405306,1038.693686,0,45.80270775,0.263687598,Emitter_3
5400,159.4197828,1.503724849,7,1.827328177,Emitter_1
5408.493515,1057.428108,0,40.05454418,0,Emitter_3
5400,158.1623293,1.554524527,20.16744445,1.832522196,Emitter_1
5400,995.8521992,0.599635918,29.80449278,0.617686613,Emitter_2
5409.327441,995.1440305,0.389375027,32.40278326,0.302235176,Emitter_2
5400.774903,1027.101434,0.009513829,42.93710456,0.171769645,Emitter_3
5400,175.9866266,1.623641622,19.29960087,1.686046994,Emitter_1
5400.267971,126.5573291,2,10.86138499,1.556034194,Emitter_1
5405.448208,134.2933467,1.620045994,14.13595548,1.721402147,Emitter_1
5407.93779,1025.937574,0.556147141,31.25047947,0.588905309,Emitter_2
5407.813743,1001.219422,0.157414168,30.81360932,0.527440024,Emitter_2
5402.083052,1047.711021,0.069940421,36.14798442,0.133099344,Emitter_3
5403.281109,153.4537117,2.035642857,8.010371187,1.428456133,Emitter_1
5410,160.9717346,1.94301046,21.57307058,1.770164202,Emitter_1
5399.678472,143.9846603,1.728421508,16.43641437,1.871853333,Emitter_1
5400,123.9330822,1.848049459,8.579620921,1.850028825,Emitter_1
5399.377297,992.1101633,0.646284034,34.91457081,0.462736053,Emitter_2
5410,1040.935252,0.051679014,27.76548451,0.167615149,Emitter_2
5399.349996,1027.674319,0.23265463,33.00330014,0.393942412,Emitter_2
5410,129.8372553,1.553049217,15.39343494,1.510635935,Emitter_1
5402.746353,1035.447308,0.297117564,26.93762215,0.301341056,Emitter_2
5402.565795,1069.754891,0,43.60114134,0,Emitter_3
5410,1023.508148,0.538310211,34.19997276,0.419072038,Emitter_2
5404.429753,690.0422964,1.809043071,41.64027994,1.78766683,Noise
